FEMA Code,Year,State,Official FEMA Name,Declaration URL,Term 1,Term 2,Term 3,Term 4,Term 5,Term 6,Term 7,Term 8,Term 9,Term 10,Term 11,Term 12,Term 13,Term 14,Term 15,Term 16,Term 17,Term 18,Term 19,Term 20
1543,2004,South Carolina,South Carolina Hurricane Charley,https://www.fema.gov/disaster/1543,Hurricane Charley South Carolina,Charley South Carolina 2004,"South Carolina storms August 14, 2004",,,,,,,,,,,,,,,,,
4270,2016,Arkansas,"Arkansas Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4270,Arkansas flood March 2016,Arkansas storms March 2016,Arkansas tornado March 2016,Arkansas straight-line winds March 2016,,,,,,,,,,,,,,,,
4306,2017,Wyoming,Wyoming Severe Winter Storm and Straight-Line Winds,https://www.fema.gov/disaster/4306,Wyoming straight-line winds February 2017,Wyoming winter storm February 2017,,,,,,,,,,,,,,,,,,
1508,2003,Maine,"Maine Severe Storms, Flooding, Snow Melt and Ice Jams",https://www.fema.gov/disaster/1508,Maine flood December 2003,Maine storms December 2003,,,,,,,,,,,,,,,,,,
4854,2024,Oregon,Oregon Wildfires,https://www.fema.gov/disaster/4854,Oregon wildfire July 2024,Durkee Fire Oregon 2024,Baker County Oregon fire 2024,Malheur County fire 2024,Oregon wildfire July August 2024,,,,,,,,,,,,,,,
4622,2021,New Hampshire,New Hampshire Severe Storm and Flooding,https://www.fema.gov/disaster/4622,"New Hampshire flood July 17, 2021","New Hampshire storms July 17, 2021",New Hampshire Contoocook flood July 2021,Hillsborough County NH flood 2021,,,,,,,,,,,,,,,,
4190,2014,North Dakota,North Dakota Severe Storms and Flooding,https://www.fema.gov/disaster/4190,North Dakota flood June 2014,North Dakota storms June 2014,North Dakota Red River flood June 2014,Fargo flood June 2014,,,,,,,,,,,,,,,,
1559,2004,Vermont,Vermont Severe Storms and Flooding,https://www.fema.gov/disaster/1559,Vermont flood August 2004,Vermont storms August 2004,Connecticut River flood Vermont August 2004,Bellows Falls Vermont flood 2004,,,,,,,,,,,,,,,,
4053,2011,Utah,Utah Severe Storm,https://www.fema.gov/disaster/4053,Utah storms November 2011,,,,,,,,,,,,,,,,,,,
1714,2007,Nebraska,Nebraska Severe Storms and Flooding,https://www.fema.gov/disaster/1714,"Nebraska flood May 28, 2007","Nebraska storms May 28, 2007",,,,,,,,,,,,,,,,,,
4689,2022,South Dakota,South Dakota Severe Winter Storms and Snowstorm,https://www.fema.gov/disaster/4689,South Dakota winter storm December 2022,South Dakota snowstorm December 2022,South Dakota blizzard December 2022,Pierre SD storm December 2022,,,,,,,,,,,,,,,,
1846,2009,Oklahoma,Oklahoma Wildfires,https://www.fema.gov/disaster/1846,Oklahoma wildfire April 2009,Oklahoma grassfire April 2009,,,,,,,,,,,,,,,,,,
1570,2004,Virginia,Virginia Severe Storms and Flooding from the Remanants of Hurricane Jeanne,https://www.fema.gov/disaster/1570,Hurricane Jeanne Virginia,Jeanne Virginia 2004,Virginia flood September 2004,Virginia storms September 2004,,,,,,,,,,,,,,,,
4423,2019,California,California Severe Storms and Flooding,https://www.fema.gov/disaster/4423,California flood February 2019,California storms February 2019,Ventura County California flood February 2019,Santa Barbara County flood 2019,,,,,,,,,,,,,,,,
4813,2024,Montana,Montana Straight-Line Winds,https://www.fema.gov/disaster/4813,Montana straight-line winds July 2024,Missoula Montana straight-line winds July 2024,western Montana storm July 2024,,,,,,,,,,,,,,,,,
4844,2024,Florida,Florida Hurricane Milton,https://www.fema.gov/disaster/4844,Hurricane Milton Florida declared November 2024,Hurricane Milton 2024 declared November 2024,Milton Florida 2024 declared November 2024,Hurricane Milton Florida 2024 declared November 2024,Florida storms October 2024 declared November 2024,,,,,,,,,,,,,,,
4882,2025,Indiana,"Indiana Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",https://www.fema.gov/disaster/4882,Indiana flood March 2025,Indiana storms March 2025,Indiana tornado March 2025,Indiana straight-line winds March 2025,,,,,,,,,,,,,,,,
4733,2023,Oregon,"Oregon Severe Storm, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/4733,Oregon flood June 2023,Oregon storms June 2023,Oregon mudslide June 2023,Oregon landslide June 2023,,,,,,,,,,,,,,,,
1856,2009,Tennessee,Tennessee Severe Storms and Flooding,https://www.fema.gov/disaster/1856,Tennessee flood July 2009,Tennessee storms July 2009,Cumberland Plateau flood 2009,,,,,,,,,,,,,,,,,
1623,2005,Oklahoma,Oklahoma Extreme Wildfire Threat,https://www.fema.gov/disaster/1623,Oklahoma wildfire November 2005,cross-timbers fire Oklahoma 2005,central Oklahoma grassfire 2005,Oklahoma fire November 2005,Oklahoma prairie fire 2005,,,,,,,,,,,,,,,
1945,2010,Nebraska,"Nebraska Severe Storms, Flooding, Tornado, and Straight-Lin",https://www.fema.gov/disaster/1945,Nebraska flood September 2010,Nebraska storms September 2010,Nebraska tornado September 2010,,,,,,,,,,,,,,,,,
4095,2012,New Hampshire,New Hampshire Hurricane Sandy,https://www.fema.gov/disaster/4095,Hurricane Sandy New Hampshire,Sandy New Hampshire 2012,New Hampshire storms October 2012,,,,,,,,,,,,,,,,,
1762,2008,Colorado,Colorado Severe Storms and Tornadoes,https://www.fema.gov/disaster/1762,Colorado storms May 2008,Colorado tornado May 2008,,,,,,,,,,,,,,,,,,
1820,2009,Oklahoma,Oklahoma Severe Storms and Tornadoes,https://www.fema.gov/disaster/1820,Oklahoma storms February 2009,Oklahoma tornado February 2009,Oklahoma ice storm January 2009,northeast Oklahoma ice storm January 2009,Oklahoma ice storm January 26-28 2009,Tulsa ice storm late January 2009,,,,,,,,,,,,,,
1496,2003,West Virginia,West Virginia Hurricane Isabel,https://www.fema.gov/disaster/1496,Hurricane Isabel West Virginia,Isabel West Virginia 2003,West Virginia storms September 2003,,,,,,,,,,,,,,,,,
1616,2005,North Dakota,North Dakota Severe Winter Storm and Record and/or Near Record Snow,https://www.fema.gov/disaster/1616,North Dakota winter storm October 2005,North Dakota blizzard October 2005,Bismarck area storm October 2005,,,,,,,,,,,,,,,,,
4032,2011,Maine,Maine Tropical Storm Irene,https://www.fema.gov/disaster/4032,Tropical Storm Irene Maine,Irene Maine 2011,Maine storms August 2011,,,,,,,,,,,,,,,,,
1598,2005,Utah,Utah Flooding and Landslides,https://www.fema.gov/disaster/1598,Utah flood April 2005,Utah landslide April 2005,Price River flood Utah 2005,,,,,,,,,,,,,,,,,
1621,2005,North Dakota,North Dakota Severe Winter Storm,https://www.fema.gov/disaster/1621,North Dakota winter storm November 2005,North Dakota blizzard November 2005,Fargo area storm November 2005,,,,,,,,,,,,,,,,,
1536,2004,West Virginia,"West Virginia Severe Storms, Flooding, and Landslides",https://www.fema.gov/disaster/1536,West Virginia flood July 2004,West Virginia storms July 2004,West Virginia landslide July 2004,,,,,,,,,,,,,,,,,
4378,2018,West Virginia,"West Virginia Severe Storms, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/4378,West Virginia flood May 2018,West Virginia storms May 2018,West Virginia mudslide May 2018,West Virginia landslide May 2018,,,,,,,,,,,,,,,,
4120,2013,Vermont,Vermont Severe Storms and Flooding,https://www.fema.gov/disaster/4120,Vermont flood May 2013,Vermont storms May 2013,Winooski River flood Vermont May 2013,central Vermont flood May 2013,,,,,,,,,,,,,,,,
1592,2005,Idaho,Idaho Heavy Rains and Flooding,https://www.fema.gov/disaster/1592,Idaho flood May 2005,Salmon River flood Idaho 2005,north Idaho flooding May 2005,,,,,,,,,,,,,,,,,
1532,2004,Northern Mariana Islands,"Northern Mariana Islands Flooding, High Surf, High Winds, and Wind-Driven Rain Associated w Typh Tingting",https://www.fema.gov/disaster/1532,Northern Mariana Islands flood June 2004,Northern Mariana Islands Typhoon Tingting 2004,Saipan Tingting 2004,CNMI flood June 2004,,,,,,,,,,,,,,,,
4648,2021,Alaska,Alaska Severe Winter Storm and Straight-Line Winds,https://www.fema.gov/disaster/4648,Alaska straight-line winds December 2021,Alaska winter storm December 2021,Alaska storm December 2021,Kodiak storm December 2021,Gulf of Alaska storm December 2021,,,,,,,,,,,,,,,
1914,2010,South Dakota,South Dakota Severe Winter Storm,https://www.fema.gov/disaster/1914,South Dakota winter storm April 2010,South Dakota blizzard April 2010,Pierre South Dakota storm April 2010,,,,,,,,,,,,,,,,,
4388,2018,Montana,Montana Flooding,https://www.fema.gov/disaster/4388,Montana flood April 2018,Montana spring flood April 2018,Yellowstone River Montana 2018,,,,,,,,,,,,,,,,,
4037,2011,Delaware,Delaware Hurricane Irene,https://www.fema.gov/disaster/4037,Hurricane Irene Delaware,Irene Delaware 2011,Delaware storms August 2011,,,,,,,,,,,,,,,,,
4161,2013,Alaska,Alaska Flooding,https://www.fema.gov/disaster/4161,Alaska flood October 2013,Alaska interior flood October 2013,Yukon River flood 2013,,,,,,,,,,,,,,,,,
1563,2004,New Jersey,New Jersey Severe Storms and Flooding,https://www.fema.gov/disaster/1563,New Jersey flood September 2004,New Jersey storms September 2004,,,,,,,,,,,,,,,,,,
1962,2011,New Mexico,New Mexico Severe Winter Storm and Extreme Cold Temperatures,https://www.fema.gov/disaster/1962,New Mexico winter storm February 2011,Albuquerque snow February 2011,,,,,,,,,,,,,,,,,,
4668,2022,Arizona,Arizona Severe Storms,https://www.fema.gov/disaster/4668,Arizona storms July 2022,Arizona monsoon July 2022,Maricopa County storm July 2022,,,,,,,,,,,,,,,,,
4686,2022,North Dakota,"North Dakota Severe Winter Storm, Snowstorm, and Straight-Line Winds",https://www.fema.gov/disaster/4686,North Dakota straight-line winds November 2022,North Dakota winter storm November 2022,North Dakota snowstorm November 2022,,,,,,,,,,,,,,,,,
1992,2011,Alaska,Alaska Ice Jam and Flooding,https://www.fema.gov/disaster/1992,Crooked Creek Alaska flood 2011,Red Devil Alaska flood 2011,Kuskokwim River ice jam 2011,Crooked Creek ice jam flood May 2011,Red Devil ice jam flood May 2011,,,,,,,,,,,,,,,
4628,2021,Virginia,"Virginia Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/4628,Virginia flood August 2021,Virginia mudslide August 2021,Virginia landslide August 2021,Buchanan County Virginia flood 2021,Hurley Virginia flood August 2021,southwest Virginia flood August 2021,Dickenson County Virginia flood 2021,,,,,,,,,,,,,
4271,2016,Montana,Montana Severe Winter Storm and Straight-Line Winds,https://www.fema.gov/disaster/4271,Montana straight-line winds April 2016,Montana winter storm April 2016,Great Falls Montana ice storm April 2016,north central Montana winter storm April 2016,,,,,,,,,,,,,,,,
1590,2005,Nebraska,Nebraska Severe Storms and Flooding,https://www.fema.gov/disaster/1590,Nebraska flood May 2005,Nebraska storms May 2005,Nebraska Loup River flood May 2005,Columbus Nebraska flood 2005,,,,,,,,,,,,,,,,
1594,2005,Mississippi,Mississippi Hurricane Dennis,https://www.fema.gov/disaster/1594,Hurricane Dennis Mississippi,Dennis Mississippi 2005,Mississippi storms July 2005,,,,,,,,,,,,,,,,,
4172,2014,Montana,Montana Ice Jams and Flooding,https://www.fema.gov/disaster/4172,Montana flood March 2014,Missouri River ice jam Montana March 2014,Fort Benton Montana flood 2014,Cascade County Montana flood March 2014,,,,,,,,,,,,,,,,
1562,2004,Kansas,"Kansas Severe Storms, Flooding, and Tornadoes",https://www.fema.gov/disaster/1562,Kansas flood August 2004,Kansas storms August 2004,Kansas tornado August 2004,,,,,,,,,,,,,,,,,
4316,2017,New Hampshire,New Hampshire Severe Winter Storm,https://www.fema.gov/disaster/4316,New Hampshire winter storm March 2017,New Hampshire blizzard March 2017,Manchester NH snowstorm March 2017,,,,,,,,,,,,,,,,,
4800,2024,Kansas,"Kansas Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",https://www.fema.gov/disaster/4800,Kansas flood April 2024,Kansas storms April 2024,Kansas tornado April 2024,Kansas straight-line winds April 2024,,,,,,,,,,,,,,,,
1716,2007,Maine,Maine Severe Storms and Flooding,https://www.fema.gov/disaster/1716,Maine flood July 2007,Maine storms July 2007,Kennebec River flood July 2007,central Maine flooding July 2007,,,,,,,,,,,,,,,,
4178,2014,Vermont,Vermont Severe Storms and Flooding,https://www.fema.gov/disaster/4178,Vermont flood April 2014,Vermont storms April 2014,Mad River flood Vermont April 2014,Warren Vermont flood April 2014,,,,,,,,,,,,,,,,
1722,2007,Illinois,Illinois Severe Storms and Flooding,https://www.fema.gov/disaster/1722,"Illinois flood August 7, 2007","Illinois storms August 7, 2007",Des Plaines River flood Illinois August 2007,Cook County flood August 2007,,,,,,,,,,,,,,,,
1624,2005,Texas,Texas Extreme Wildfire Threat,https://www.fema.gov/disaster/1624,Texas wildfire November 2005,Cross Plains Texas fire 2005,Texas wildfire December 2005,Callahan County Texas fire 2005,Cross Plains wildfire 2005,Cross Plains wildfire December 2005,Texas fire December 2005,,,,,,,,,,,,,
1781,2008,Idaho,Idaho Flooding,https://www.fema.gov/disaster/1781,Idaho flood May 2008,Clearwater River flood Idaho May 2008,Lewiston Idaho flood 2008,,,,,,,,,,,,,,,,,
4405,2018,Montana,Montana Flooding,https://www.fema.gov/disaster/4405,Montana flood May 2018,Montana spring flood May 2018,Musselshell River flood 2018,,,,,,,,,,,,,,,,,
1497,2003,Pennsylvania,Pennsylvania Tropical Storms Henri and Isabel and Related Severe Storms and Flooding,https://www.fema.gov/disaster/1497,Pennsylvania flood September 2003,Pennsylvania storms September 2003,,,,,,,,,,,,,,,,,,
4088,2012,Utah,Utah Severe Storm and Flooding,https://www.fema.gov/disaster/4088,Utah flood September 2012,Utah storms September 2012,southern Utah flash flood 2012,,,,,,,,,,,,,,,,,
4872,2025,Missouri,"Missouri Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",https://www.fema.gov/disaster/4872,Missouri flood March 2025,"Missouri storms March 30, 2025","Missouri tornado March 30, 2025","Missouri straight-line winds March 30, 2025",,,,,,,,,,,,,,,,
1565,2004,New York,New York Tropical Depression Ivan,https://www.fema.gov/disaster/1565,Tropical Storm Ivan New York,Ivan New York 2004,New York storms September 2004,,,,,,,,,,,,,,,,,
4664,2022,South Dakota,"South Dakota Severe Storm, Straight-Line Winds, Tornadoes, and Flooding",https://www.fema.gov/disaster/4664,South Dakota flood June 2022,South Dakota storms June 2022,South Dakota tornado June 2022,South Dakota straight-line winds June 2022,,,,,,,,,,,,,,,,
4265,2016,Delaware,Delaware Severe Winter Storm and Snowstorm,https://www.fema.gov/disaster/4265,Delaware winter storm January 2016,Delaware snowstorm January 2016,Jonas blizzard Delaware 2016,Snowzilla Delaware 2016,Wilmington Delaware blizzard January 2016,,,,,,,,,,,,,,,
4104,2012,Arizona,Arizona Severe Freeze,https://www.fema.gov/disaster/4104,Arizona storms December 2012,Arizona freeze December 2012,Phoenix freeze December 2012,Arizona citrus damage 2012,,,,,,,,,,,,,,,,
1953,2010,Maine,Maine Severe Storms and Flooding,https://www.fema.gov/disaster/1953,Maine flood December 2010,Maine storms December 2010,Maine coastal storm December 2010,Portland Maine storm December 2010,,,,,,,,,,,,,,,,
4198,2014,Montana,"Montana Severe Storms, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4198,Montana flood August 2014,Montana storms August 2014,Montana straight-line winds August 2014,,,,,,,,,,,,,,,,,
4789,2024,Idaho,"Idaho Severe Storm, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/4789,Idaho flood April 2024,Idaho storms April 2024,Idaho mudslide April 2024,Idaho landslide April 2024,,,,,,,,,,,,,,,,
4811,2024,Kansas,"Kansas Severe Storm, Straight-Line Winds, Tornadoes, and Flooding",https://www.fema.gov/disaster/4811,Kansas flood May 2024,Kansas storms May 2024,Kansas tornado May 2024,Kansas straight-line winds May 2024,,,,,,,,,,,,,,,,
1951,2010,Vermont,Vermont Severe Storm,https://www.fema.gov/disaster/1951,Vermont storms December 2010,Missisquoi River flood Vermont December 2010,north Vermont storm December 2010,,,,,,,,,,,,,,,,,
4716,2023,Northern Mariana Islands,Northern Mariana Islands Typhoon Mawar,https://www.fema.gov/disaster/4716,Typhoon Mawar Northern Mariana Islands,Mawar Northern Mariana Islands 2023,Northern Mariana Islands storms May 2023,,,,,,,,,,,,,,,,,
4667,2022,Alaska,Alaska Flooding,https://www.fema.gov/disaster/4667,Alaska flood May 2022,Alaska breakup flood May 2022,Yukon River breakup 2022,interior Alaska spring flood 2022,,,,,,,,,,,,,,,,
1618,2005,Alaska,"Alaska Severe Fall Storm, Tidal Surges, and Flooding",https://www.fema.gov/disaster/1618,Alaska flood September 2005,Alaska storms September 2005,Alaska fall storm September 2005,Nome area storm Alaska 2005,,,,,,,,,,,,,,,,
1524,2004,Missouri,"Missouri Severe Storms, Tornadoes, and Flooding",https://www.fema.gov/disaster/1524,Missouri flood May 2004,Missouri storms May 2004,Missouri tornado May 2004,,,,,,,,,,,,,,,,,
4823,2024,Washington,Washington Wildfires,https://www.fema.gov/disaster/4823,Washington wildfire June 2024,Pioneer Fire Washington 2024,Chelan County fire June 2024,eastern Washington wildfire 2024,Okanogan fire 2024,,,,,,,,,,,,,,,
4880,2025,Michigan,Michigan Severe Winter Storm,https://www.fema.gov/disaster/4880,Michigan winter storm March 2025,,,,,,,,,,,,,,,,,,,
4054,2011,Alaska,Alaska Severe Storm,https://www.fema.gov/disaster/4054,Alaska storms November 2011,Alaska November 2011 storm,Kodiak Island storm November 2011,,,,,,,,,,,,,,,,,
4040,2011,Puerto Rico,Puerto Rico Tropical Storm Maria,https://www.fema.gov/disaster/4040,Tropical Storm Maria Puerto Rico,Tropical Storm Maria 2011,Maria Puerto Rico 2011,Tropical Storm Maria Puerto Rico 2011,Puerto Rico storms September 2011,,,,,,,,,,,,,,,
4232,2015,Vermont,Vermont Severe Storm and Flooding,https://www.fema.gov/disaster/4232,Vermont flood June 2015,Vermont storms June 2015,Mad River Vermont flood June 2015,Winooski River flood June 2015,,,,,,,,,,,,,,,,
